fact_id,raw_text,source_page,source_name,last_updated,schema_type,topic,theme,theme_group,sub_theme,astrological_trigger_json,ai_summary
72471041d38f71dd7cd25bff31da84447775763168f73c435d31cb63c979a68e,"Effects: Brings intellect, communication, analysis, trade, and adaptability to the aspected house. It seeks to gather and exchange information.",p62-64,BPHS_GCS,2025-09-23T10:47:26.996228,house_profile,,"career_public_life,core_self_vitality,learning_education_creativity","Profession & Field,Purpose & Direction,Skills & Creativity","communication_media_publishing,finance_trade_commerce,intellectual_skills,resilience_adaptability","{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": [""trade""], ""karakas"": [""intellect"", ""communication"", ""analysis"", ""adaptability""], ""significations"": [""information""]}","The aspect influences the house by enhancing intellect, communication, analytical abilities, trade, and adaptability. It fosters the gathering and exchange of information. (Additional Context: Depending on the specific planet aspecting the house, these effects could manifest differently. For example, a Mercury aspect might emphasize communication and intellect, while a Jupiter aspect could highlight wisdom and expansion.  The house being aspected will also determine the area of life where these influences are most prominent.)"
c3cbfdae4e41ca9d0257d1ed07a13f11c7e164e32b2c133deb78b1a1bbb5d551,"Effects: Energizes the aspected houses with drive, action, courage, and potential conflict. It is a planet of execution and protection.",p62-64,BPHS_GCS,2025-09-23T10:47:26.996480,aspect,,other,Other,other,"{""type"": ""aspect"", ""source_planet"": null, ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","This aspect energizes the houses it affects, bringing drive, action, courage, and the possibility of conflict. It represents execution and protection. (Additional Context: While the text doesn't specify the planet, the description suggests Mars, known for its energetic and sometimes combative nature.  Aspects from Mars can stimulate action and initiative in the areas it influences, but also create friction or conflict.)"
838f2234553c54a95b44fed7e630d2cdbaec5e4bd00dbbcd6f7191d1b0f24798,"Effects: Energizes the aspected houses with drive, action, courage, and potential conflict. It is a planet of execution and protection.",p62-64,BPHS_GCS,2025-09-23T10:47:26.996483,house_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": ""mars"", ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": [""drive"", ""action"", ""courage"", ""potential conflict"", ""execution"", ""protection""]}","Mars aspecting a house energizes it with drive, action, courage, and the potential for conflict.  Mars is a planet of execution and protection. (Additional Context: Mars' aspects can ignite passion and ambition in the house it influences, but also create friction or a need for assertive action.  The specific manifestation depends on Mars's dignity and the nature of the house.)"
b66edb83c10a160a799cab2ae44b99b669230dae76806c567ceac2dfd86fe8d3,"Effects: Energizes the aspected houses with drive, action, courage, and potential conflict. It is a planet of execution and protection.",p62-64,BPHS_GCS,2025-09-23T10:47:26.996486,planet_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""planet_profile"", ""planet_name"": null, ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","This excerpt describes the effects of a planet's aspects on houses, bringing drive, action, courage, and potential conflict. It emphasizes the planet's role in execution and protection. (Additional Context: While the text doesn't specify the planet, the description of drive, action, courage, and conflict suggests a malefic influence, possibly Mars.  Aspects from this planet could energize the houses related to the themes mentioned, potentially creating dynamic energy but also increasing the likelihood of disputes or clashes.)"
97f6fd58ee1292381f19645531a7666f33a38aa1f073ea7d83b19a114282bb70,"Effects: Expands the possibilities of the aspected houses, bestowing wisdom, fortune, opportunity, and grace. Jupiter's aspect is a divine blessing.",p62-64,BPHS_GCS,2025-09-23T10:47:26.996743,planet_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""planet_profile"", ""planet_name"": ""Jupiter"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","Jupiter's aspect amplifies the potential of the houses it influences, bringing wisdom, luck, opportunities, and grace.  It's considered a highly beneficial influence. (Additional Context: In astrology, Jupiter is often associated with expansion, growth, and good fortune. Its aspects are generally considered positive, enhancing the areas of life represented by the houses it touches.  The specific effects will depend on Jupiter's placement in the birth chart.)"
0004dc3aea27033be83e2c725ad8a9a2186428f1c61d07769470cfdee61e5f19,"Effects: Expands the possibilities of the aspected houses, bestowing wisdom, fortune, opportunity, and grace. Jupiter's aspect is a divine blessing.",p62-64,BPHS_GCS,2025-09-23T10:47:26.996737,aspect,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""aspect"", ""source_planet"": ""Jupiter"", ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": ""Benefic"", ""source_sign"": null, ""target_sign"": null, ""strength"": ""Strong""}","Jupiter's aspect is considered a divine blessing, expanding the possibilities of the houses it influences. It brings wisdom, fortune, opportunity, and grace. (Additional Context: Jupiter aspects generally enhance the positive qualities of the houses involved. The specific effects depend on Jupiter's placement in the birth chart and the houses receiving the aspect.  Favorable outcomes are likely in areas related to the aspected houses.)"
fb44fc51cb14396629b500ac0fc444be79e40fbf325cc2c211449154f5ee80d1,"Effects: Expands the possibilities of the aspected houses, bestowing wisdom, fortune, opportunity, and grace. Jupiter's aspect is a divine blessing.",p62-64,BPHS_GCS,2025-09-23T10:47:26.996740,house_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": ""Jupiter"", ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": [""wisdom"", ""fortune"", ""opportunity"", ""grace""]}","Jupiter's aspect on a house expands its possibilities, bestowing wisdom, fortune, opportunity, and grace. It is considered a divine blessing. (Additional Context: Jupiter's aspect is generally considered benefic, promoting growth and expansion in the areas it influences.  The specific effects will depend on the house being aspected and Jupiter's own placement in the chart.)"
b16ff9ae9a9356eeb6781222da805db111349436f3583a800bffe5f9ea994387,"Energizes the aspected houses with drive, action, courage, and potential
conflict.",p62-64,BPHS_GCS,2025-09-23T10:47:26.996947,aspect,,other,Other,other,"{""type"": ""aspect"", ""source_planet"": null, ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","Aspects energize the involved houses, bringing drive, action, and courage, but also the potential for conflict. (Additional Context: While the text doesn't specify the planets or signs involved, Mars' influence is likely given the themes of drive, action, courage, and conflict.  If the aspect is harmonious, these energies can manifest positively, leading to achievement and progress. However, if the aspect is challenging, it could indicate disputes, aggression, or accidents.)"
745e402e2c7a4e8ec493d7217f6b8dd70d7beeae454f3fe0969fa3fb7d731d82,"Energizes the aspected houses with drive, action, courage, and potential
conflict.",p62-64,BPHS_GCS,2025-09-23T10:47:26.996950,house_profile,,other,Other,other,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": [""drive"", ""action"", ""courage"", ""potential conflict""]}","A planet aspecting a house energizes it, imbuing it with drive, action, courage, and the possibility of conflict. (Additional Context: The specific nature and intensity of these influences would depend on the aspecting planet, the house being aspected, and the overall planetary configuration in the birth chart.  Benefic aspects from planets like Jupiter or Venus could enhance the positive qualities, while malefic aspects from planets like Mars or Saturn might amplify the potential for conflict.)"
4865164b73bf08c983705c06a1a720726cee15bf8fe64e28379a593f5b85d2d3,"Exalted Jupiter (Cancer) Aspect: Showers supreme grace, abundance, wisdom, and righteous opportunities upon the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.997183,sign_trait,,"travel_dharma_spirituality,yogas","Dharma & Spiritual Path,Strength & Success Yogas","dhana_yogas,spiritual_growth","{""type"": ""sign_trait"", ""sign"": ""Cancer"", ""element"": ""Water"", ""planet_name"": ""Jupiter"", ""house"": null, ""modality"": ""Cardinal"", ""ruler"": ""Moon""}","Jupiter, when exalted in Cancer, bestows blessings of abundance, wisdom, and righteous opportunities upon the houses it aspects. (Additional Context: Jupiter's exaltation in Cancer amplifies its benevolent influence, signifying a strong connection to family, nurturing, and emotional growth. This placement can also indicate success in fields related to education, law, and spirituality.)"
af1b64bf65093a347def1c8d523f3087e57149179a93021a61f0f6d6f99528ab,"Exalted Jupiter (Cancer) Aspect: Showers supreme grace, abundance, wisdom, and righteous opportunities upon the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.997188,aspect,,"travel_dharma_spirituality,yogas","Dharma & Spiritual Path,Strength & Success Yogas","dhana_yogas,spiritual_growth","{""type"": ""aspect"", ""source_planet"": ""Jupiter"", ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": ""benefic"", ""source_sign"": ""Cancer"", ""target_sign"": null, ""strength"": ""exalted""}","An exalted Jupiter in Cancer showers grace, abundance, wisdom, and righteous opportunities upon the houses it aspects. (Additional Context: Jupiter's exaltation in Cancer amplifies its benevolent qualities, signifying a strong moral compass and potential for spiritual growth. The specific houses Jupiter aspects will determine the areas of life where these positive influences manifest.)"
74869bf493081c18788c24a672f51d23d0e863500330df0de12bea053be635bb,"Exalted Jupiter (Cancer) Aspect: Showers supreme grace, abundance, wisdom, and righteous opportunities upon the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.997191,house_profile,,"travel_dharma_spirituality,yogas","Dharma & Spiritual Path,Strength & Success Yogas","dhana_yogas,spiritual_growth","{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": ""Jupiter"", ""state"": ""exalted"", ""classifications"": [""positive""], ""karakas"": [], ""significations"": [""grace"", ""abundance"", ""wisdom"", ""righteous opportunities""]}","An exalted Jupiter in Cancer showers its auspicious aspect on other houses, bringing blessings of grace, abundance, wisdom, and righteous opportunities. (Additional Context: Jupiter's exaltation amplifies its benevolent influence, promising significant positive impacts related to the houses it aspects. This could manifest as enhanced luck, spiritual growth, or material prosperity.)"
